,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,PoolArea,MoSold,YrSold,SaleCondition,TotalSF,TotalBath,TotalPorchSF,TotalBathSum,SalePrice
1123,20,3,50.0,9405,1,3,3,4,0,7,2,2,0,2,5,9,1947,2008,3,1,12,13,2,2,3,0,1,3,3,3,5,5,0,1,2,1,3,4,6,0,2,1,2,0,0,4,2,0,6,2009,4,1396,1,200,1.5,118000
1124,80,3,60.0,9125,1,0,3,4,0,8,2,2,0,7,7,5,1992,1992,1,1,6,6,1,1,3,4,2,2,3,3,5,5,2,1,3,1,2,7,6,1,4,1,0,2,392,4,2,0,7,2007,4,1866,3,25,2.5,163900
1125,20,3,60.0,10434,1,3,3,4,0,12,2,2,0,2,4,5,1955,1955,1,1,9,10,2,2,3,4,1,3,3,3,5,5,4,1,2,1,1,5,6,1,4,5,2,2,672,1,2,0,11,2009,4,2010,1,0,1.0,115000
1126,120,3,53.0,3684,1,3,3,4,0,0,2,2,4,2,7,5,2007,2007,3,1,12,13,1,1,2,4,2,2,3,3,5,5,0,1,2,1,2,7,6,1,4,1,0,3,660,4,2,0,6,2009,4,2928,2,20,2.0,174000
1127,20,3,182.0,14572,1,2,3,0,0,8,2,2,0,2,7,5,2004,2004,3,1,12,13,2,2,2,4,2,2,3,0,2,5,0,1,3,1,2,7,6,1,2,1,0,3,630,4,2,0,11,2007,3,3060,2,36,3.0,259000
1128,60,3,59.0,11796,1,0,3,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,2,2,4,2,2,3,0,5,5,0,1,4,1,2,8,6,1,2,3,0,2,434,4,2,0,7,2007,4,2806,3,48,2.5,215000
1129,90,4,60.0,7200,1,3,3,4,0,17,2,2,2,6,5,5,1980,1980,1,1,8,8,1,1,3,4,1,2,3,1,2,5,4,1,2,1,3,4,6,0,2,5,2,2,672,4,2,0,8,2007,4,1872,1,0,2.0,140000
1130,50,3,65.0,7804,1,3,3,4,0,18,2,2,0,0,4,3,1928,1950,1,1,14,10,2,2,3,4,0,3,3,3,1,5,4,1,4,1,2,7,3,2,4,5,2,2,576,4,2,0,12,2009,4,3103,2,44,3.0,135000
1131,20,3,63.0,10712,1,3,3,4,0,11,2,2,0,2,5,5,1991,1992,1,1,6,6,2,2,3,4,2,2,3,2,1,5,4,1,3,1,3,5,6,0,2,1,2,0,0,4,2,0,9,2007,0,1948,1,28,1.0,93500
1132,70,4,90.0,9900,1,3,3,4,0,17,2,2,0,5,6,4,1880,1950,1,1,13,14,2,2,3,4,0,3,3,2,5,5,4,1,5,1,1,8,6,0,2,5,2,1,205,4,0,0,5,2007,4,3218,2,48,2.0,117500
1133,60,3,80.0,9828,1,0,3,4,0,20,2,2,0,5,8,5,1995,1995,1,1,12,13,2,2,2,4,2,2,3,3,2,5,0,1,3,1,2,8,6,1,4,1,1,2,466,4,2,0,6,2009,4,3148,3,155,2.5,239500
1134,60,3,57.0,8773,1,0,1,4,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,2,2,3,4,2,2,3,0,5,5,2,1,3,1,3,7,6,1,4,1,0,2,460,4,2,0,8,2007,4,2516,3,38,2.5,169000
1135,30,4,60.0,6180,1,3,3,0,0,3,2,2,0,2,6,5,1926,1950,1,1,13,14,2,2,3,4,0,3,3,3,5,5,4,0,2,1,3,5,6,1,2,5,2,1,180,4,2,0,5,2007,4,1946,1,128,1.0,102000
1136,50,3,80.0,9600,1,3,3,4,0,12,2,2,0,0,6,5,1950,1950,1,1,12,13,2,2,3,4,1,3,3,3,1,5,4,1,3,1,3,6,6,0,2,1,2,1,288,4,2,0,4,2008,0,2284,1,96,1.0,119000
1137,50,3,54.0,6342,1,3,3,4,0,19,1,2,0,0,5,8,1875,1996,1,1,12,13,2,2,3,2,1,3,3,3,5,5,2,0,2,1,3,6,6,0,2,1,2,0,0,4,0,0,5,2010,4,1800,1,176,1.0,94000
1138,20,3,60.0,9819,1,0,3,4,1,11,2,2,0,2,6,5,1977,1977,1,1,9,7,2,2,3,4,2,3,3,1,0,5,4,1,2,1,2,5,6,2,4,1,1,2,714,4,2,0,5,2009,4,3134,2,32,3.0,196000
1139,30,3,98.0,8731,1,0,3,4,0,3,2,2,0,2,5,5,1920,1950,1,1,11,12,2,2,3,1,0,3,3,3,1,5,4,1,3,1,3,6,0,1,2,5,2,2,495,4,2,0,5,2007,4,2082,1,342,1.0,144000
1140,20,3,60.0,7350,1,3,3,0,0,12,2,2,0,2,5,7,1951,1951,1,1,6,6,2,2,3,4,1,3,3,2,0,5,4,1,2,1,3,4,6,0,2,5,2,2,840,4,2,0,6,2008,0,1904,1,0,2.0,139000
1141,60,3,60.0,10304,1,0,3,1,0,14,4,2,0,5,5,7,1976,1976,1,1,9,10,1,1,3,2,1,3,3,3,0,5,0,1,4,1,2,9,6,1,4,1,2,2,484,4,2,0,10,2009,4,2648,3,96,3.5,197500
1142,60,3,77.0,9965,1,3,3,4,0,5,2,2,0,5,8,5,2006,2007,3,1,12,13,3,3,2,4,2,0,3,1,2,5,0,1,4,1,2,11,6,1,4,3,1,3,1052,4,2,0,4,2007,5,4294,3,144,4.0,424870
1143,20,3,60.0,9000,1,3,3,4,0,19,2,2,0,2,5,3,1959,1959,1,1,13,10,2,2,3,4,1,3,3,3,2,5,4,1,3,1,3,5,6,0,2,1,2,0,0,4,2,0,7,2008,4,2012,1,24,1.0,80000
1144,190,3,60.0,12180,1,3,3,4,0,7,2,2,1,0,4,4,1941,1950,1,1,8,8,2,2,3,1,0,2,3,3,1,5,1,0,2,1,1,5,6,0,2,5,2,1,280,4,2,0,7,2010,4,1596,1,0,2.0,80000
1145,50,4,52.0,6240,1,3,3,4,0,3,2,2,0,0,5,6,1928,1950,1,1,8,8,2,2,3,4,0,3,3,3,5,5,0,1,3,1,3,8,6,1,2,5,2,1,225,4,2,0,8,2006,3,2618,1,0,1.0,149000
1146,20,3,60.0,11200,1,3,3,4,0,20,2,2,0,2,6,5,1985,1985,1,1,13,15,1,1,2,4,1,2,3,3,2,5,4,1,3,1,2,5,6,1,4,1,2,2,403,4,2,0,5,2006,4,2596,2,26,3.0,180000
1147,70,3,75.0,12000,1,3,0,4,0,6,2,2,0,5,7,7,1941,1950,1,1,8,8,2,2,3,4,1,3,3,3,4,5,0,1,3,1,1,7,6,1,2,1,2,1,234,4,2,0,7,2009,4,2268,2,0,1.5,174500
1148,50,4,60.0,5700,1,3,3,4,0,17,2,2,0,0,7,7,1926,1950,1,1,13,14,2,2,3,4,2,3,3,3,5,5,4,1,2,1,3,5,6,1,2,5,2,1,288,4,2,0,8,2008,4,1683,1,176,1.0,116900
1149,70,4,50.0,9000,1,3,3,4,0,17,0,2,0,5,7,9,1920,1988,3,1,12,13,2,2,3,2,2,3,3,3,0,5,0,1,3,1,3,7,6,0,2,5,2,2,324,4,2,0,7,2009,4,2132,1,0,1.5,143000
1150,20,3,57.0,8280,1,0,3,4,0,12,2,2,0,2,6,5,1950,1950,1,1,3,3,2,2,3,4,1,3,3,3,5,5,0,1,2,1,2,4,6,1,2,1,2,1,306,4,2,0,11,2007,4,1864,1,214,1.0,124000
1151,20,3,134.0,17755,1,3,3,4,0,7,2,2,0,2,5,4,1959,1959,1,1,6,10,1,1,3,4,1,3,3,3,1,5,4,1,3,1,1,6,6,2,2,1,0,2,528,4,2,0,11,2006,4,2932,2,240,1.5,149900
1152,20,3,90.0,14115,1,0,3,4,0,6,2,2,0,2,6,7,1956,2004,1,1,10,11,2,2,3,4,2,3,3,3,0,2,0,1,2,1,0,6,6,1,2,1,0,2,470,4,2,0,7,2006,0,2884,1,280,1.0,230000
1153,30,4,60.0,5890,1,3,3,0,0,9,2,2,0,2,6,8,1930,2007,1,1,13,14,2,2,2,2,0,3,3,0,0,5,0,1,2,1,3,5,6,0,2,5,2,1,432,4,2,0,6,2008,4,1632,1,96,1.0,120500
1154,60,3,60.0,13700,1,0,3,4,0,12,2,2,0,5,7,6,1965,1988,1,1,12,13,3,3,3,4,1,3,3,1,0,5,4,1,4,1,2,8,6,2,2,1,2,2,492,4,2,0,5,2008,4,2684,3,357,2.0,201800
1155,20,3,90.0,10768,1,0,3,0,0,24,2,2,0,2,5,8,1976,2004,1,1,9,10,2,2,2,2,1,2,3,1,0,5,4,1,3,1,2,6,6,1,1,1,1,2,528,4,2,0,7,2007,4,2874,2,201,3.0,218000
1156,80,3,85.0,9350,1,3,3,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,2,2,3,2,2,3,3,1,0,5,2,1,3,1,2,6,6,1,2,1,1,2,502,4,2,0,10,2008,4,2484,2,188,2.5,179900
1157,120,3,34.0,5001,1,0,3,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,3,3,2,4,2,2,3,3,2,5,0,1,2,1,2,6,6,1,2,1,1,2,626,4,2,0,7,2009,4,2628,2,62,3.0,230000
1158,20,3,92.0,11932,1,3,3,2,0,21,1,2,0,2,8,5,2007,2008,1,1,12,13,3,3,2,4,2,2,3,3,5,5,0,1,3,1,2,7,6,0,2,1,1,3,830,4,2,0,6,2008,5,3160,2,24,2.0,235128
1159,60,3,76.0,9120,1,3,3,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,1,2,4,1,3,3,3,0,5,4,1,4,1,2,8,6,1,4,1,1,2,540,4,2,0,7,2008,4,2777,3,69,2.5,185000
1160,160,3,24.0,2280,1,3,3,4,0,13,2,2,3,5,6,5,1978,1978,1,1,9,2,2,2,3,4,1,2,3,3,0,5,1,1,3,1,3,7,6,1,4,1,2,2,440,4,2,0,7,2010,4,2311,3,0,2.5,146000
1161,20,3,60.0,14778,1,0,2,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,1,2,4,1,3,3,3,1,5,0,1,3,1,2,7,6,1,2,5,2,2,924,4,2,0,11,2008,4,2936,1,216,2.0,224000
1162,20,3,109.0,8724,1,3,3,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,2,2,3,4,1,2,3,3,1,5,2,1,3,1,3,5,6,1,3,1,0,2,450,4,2,0,5,2007,4,1788,1,0,1.0,129000
1163,90,3,60.0,12900,1,3,3,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,2,2,3,4,1,2,3,0,2,5,4,1,0,2,3,6,6,0,2,4,2,2,400,4,2,0,1,2008,2,2456,2,0,3.0,108959
1164,80,3,60.0,16157,1,0,3,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,2,2,3,4,2,2,3,1,0,4,0,1,2,1,2,5,6,1,4,1,2,2,588,4,2,0,6,2007,4,2792,2,180,2.5,194000
1165,20,3,79.0,9541,1,0,3,4,0,16,2,2,0,2,7,5,2009,2009,1,1,12,13,3,3,2,4,2,2,3,3,5,5,0,1,3,1,2,7,6,0,2,1,1,2,644,4,2,0,9,2009,5,3004,2,114,2.0,233170
1166,20,3,64.0,10475,1,0,3,0,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,3,3,2,4,2,2,3,0,5,5,0,1,3,1,2,7,6,0,2,1,1,3,776,4,2,0,2,2010,4,3388,2,33,2.0,245350
1167,60,3,58.0,10852,1,0,3,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,2,2,3,4,2,2,3,3,2,5,0,1,3,1,3,7,6,1,4,1,0,2,472,4,2,0,2,2006,4,2630,3,38,3.5,173000
1168,70,3,120.0,13728,1,3,3,0,0,7,2,2,0,5,6,7,1935,1986,3,1,11,12,2,2,3,4,1,3,3,3,4,5,0,1,4,1,2,7,6,2,4,2,2,2,540,4,2,0,7,2008,4,3235,2,90,2.0,235000
1169,60,3,118.0,35760,1,0,3,1,0,15,2,2,0,5,10,5,1995,1996,3,1,6,6,1,1,2,2,2,0,3,1,2,5,0,1,4,1,2,10,6,1,4,1,0,3,807,4,2,0,7,2006,4,5557,4,76,4.5,625000
1170,80,3,76.0,9880,1,3,3,4,0,11,2,2,0,7,6,6,1977,1977,1,1,9,10,2,2,3,4,1,3,3,0,0,5,4,1,3,1,3,6,6,1,3,1,0,1,358,4,2,576,7,2008,4,2214,1,0,2.0,171000
1171,20,3,76.0,9120,1,3,3,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,2,2,3,4,1,3,3,3,0,5,0,1,3,1,3,6,6,1,4,1,1,2,433,4,2,0,11,2008,4,2522,1,288,2.0,163000
1172,160,1,35.0,4017,1,0,3,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,2,2,2,4,2,2,3,3,5,5,0,1,2,1,2,5,6,0,2,5,0,2,625,4,2,0,3,2008,4,1875,3,54,2.5,171900
1173,50,3,138.0,18030,1,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,2,2,3,4,1,3,3,3,4,1,4,1,3,1,0,12,0,1,2,1,2,0,0,4,2,0,3,2007,4,4205,3,0,3.0,200500
1174,70,3,80.0,16560,1,0,3,4,0,6,2,2,0,5,6,8,1932,1950,1,1,13,14,2,2,3,4,0,2,3,3,4,5,4,1,4,1,3,9,6,1,2,5,2,2,360,4,2,0,7,2006,4,3297,3,0,2.5,239000
1175,50,3,85.0,10678,1,3,3,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,1,2,4,2,2,3,3,2,5,0,1,4,1,2,9,6,1,4,1,0,2,541,4,2,0,4,2007,4,4555,3,33,2.5,285000
1176,20,3,37.0,6951,1,0,3,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,2,2,3,4,1,3,3,3,0,5,4,1,3,1,3,5,6,0,2,1,2,1,264,4,2,0,10,2008,4,1799,1,0,2.0,119500
1177,50,4,60.0,3950,1,3,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,2,2,3,4,1,3,3,3,4,5,4,1,3,1,3,5,6,0,2,5,2,1,210,4,0,0,12,2009,4,2042,1,116,1.0,115000
1178,50,3,54.0,7681,1,0,3,2,0,6,2,2,0,0,5,6,1921,1950,1,1,13,14,2,2,3,4,0,3,3,3,5,5,0,1,3,1,3,7,6,1,2,5,2,1,186,4,2,0,7,2009,4,2074,2,102,1.5,154900
1179,20,3,77.0,8335,1,3,3,0,0,7,2,2,0,2,5,5,1954,1954,1,1,13,14,2,2,3,4,3,3,3,3,5,5,2,1,3,1,3,5,3,1,2,1,2,0,0,4,0,0,4,2006,4,1124,1,226,1.0,93000
1180,60,3,60.0,11170,1,1,3,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,2,2,3,4,5,2,3,3,3,5,0,1,4,1,3,8,6,0,2,1,0,2,693,4,2,0,4,2006,4,3730,3,0,2.5,250000
1181,120,4,64.0,5587,1,0,1,4,1,6,2,2,4,2,8,5,2008,2008,3,1,5,5,3,3,0,4,2,0,3,1,2,5,0,1,2,1,2,5,6,1,2,1,0,2,482,4,2,0,11,2008,5,3252,2,206,3.5,392500
1182,60,3,160.0,15623,1,0,3,0,0,15,2,2,0,5,10,5,1996,1996,3,1,13,7,2,2,2,4,2,0,3,0,2,5,0,1,4,1,0,10,6,2,4,1,0,3,813,4,2,555,7,2007,0,6872,4,78,4.5,745000
1183,30,3,60.0,10800,1,3,3,4,0,17,2,2,0,2,5,6,1920,1950,3,1,11,12,2,2,3,4,0,3,3,3,4,5,0,1,2,1,3,5,6,1,2,5,2,2,720,4,2,0,6,2006,4,2250,1,0,2.0,120000
1184,20,3,50.0,35133,0,3,3,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,1,3,4,1,3,3,1,4,5,2,1,3,1,3,5,6,2,4,0,1,3,995,4,2,0,5,2007,4,3144,2,526,2.5,186700
1185,50,3,60.0,9738,1,3,3,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,2,2,3,2,0,3,3,3,1,5,2,1,4,1,3,7,6,0,2,1,2,1,392,4,2,0,3,2006,4,2005,1,236,2.0,104900
1186,190,3,107.0,10615,1,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,2,3,4,1,1,3,2,1,5,4,1,3,2,3,7,6,0,2,4,2,2,420,1,2,0,8,2009,0,2677,2,74,3.0,95000
1187,20,3,89.0,12461,1,3,3,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,2,2,4,2,2,3,3,2,5,0,1,2,1,2,5,6,1,1,1,1,3,757,4,2,0,7,2006,4,3248,2,306,3.0,262000
1188,60,3,68.0,8935,1,0,3,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,1,2,4,2,2,3,3,5,5,0,1,3,1,2,7,6,0,2,1,1,2,493,4,2,0,7,2009,4,2491,3,68,2.5,195000
1189,60,3,60.0,7500,1,3,3,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,2,3,4,2,3,3,3,5,5,2,1,3,1,2,7,6,1,4,1,0,2,442,4,2,0,6,2010,4,2798,3,60,2.5,189000
1190,190,3,60.0,32463,1,3,2,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,3,3,2,1,3,3,0,1,5,0,1,3,1,3,7,6,1,4,0,0,4,1356,4,2,0,3,2007,4,2871,1,0,2.0,168000
1191,160,1,24.0,2645,1,3,3,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,1,2,4,2,2,3,3,5,5,0,1,2,1,2,5,6,0,2,5,2,2,492,4,2,0,11,2007,4,2217,3,0,2.5,174000
1192,50,4,60.0,9600,1,3,3,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,2,2,3,4,2,3,3,2,5,5,2,1,3,1,2,6,6,0,2,5,2,1,250,1,1,0,7,2007,4,2174,1,84,1.0,125000
1193,120,4,60.0,4500,1,3,3,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,1,3,4,2,0,3,3,2,5,0,1,2,1,3,5,6,0,2,1,0,2,402,4,2,0,6,2009,4,2448,2,304,3.0,165000
1194,60,3,80.0,9364,1,3,3,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,3,3,4,1,3,3,3,0,5,4,1,4,1,3,7,6,0,2,1,0,1,299,4,2,0,3,2010,4,2015,2,36,1.5,158000
1195,60,3,51.0,8029,1,0,3,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,2,3,4,2,2,3,3,5,5,0,1,3,1,2,8,6,0,2,1,0,2,400,4,2,0,7,2008,4,2184,3,24,2.5,176000
1196,60,3,58.0,14054,1,0,3,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,2,2,4,2,2,3,0,5,5,0,1,4,1,2,9,6,1,2,3,0,3,660,4,2,0,11,2006,5,2742,3,17,2.5,219210
1197,75,4,65.0,8850,1,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,2,2,3,4,0,3,3,3,5,5,0,1,3,1,3,7,6,1,2,5,2,1,225,4,2,0,7,2006,4,2505,1,330,1.0,144000
1198,20,3,70.0,9100,1,3,3,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,6,6,0,2,1,1,2,573,4,2,0,6,2009,4,2424,2,0,2.0,178000
1199,20,3,75.0,11235,1,3,3,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,1,3,4,1,3,3,3,4,5,2,1,3,1,3,6,6,1,3,1,2,2,459,4,2,0,10,2006,4,2433,2,82,1.5,148000
1200,20,3,71.0,9353,1,3,3,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,2,2,3,4,1,3,3,3,5,5,2,1,3,1,3,5,6,0,2,1,2,1,280,4,2,0,7,2006,0,1728,1,0,1.0,116050
1201,60,3,80.0,10400,1,3,3,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,2,2,3,4,2,2,3,0,5,5,0,1,3,1,2,6,6,0,2,1,1,2,546,4,2,0,3,2009,4,2645,3,36,2.5,197900
1202,50,4,50.0,6000,1,3,3,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,2,2,3,4,0,3,3,3,5,5,0,1,3,1,3,5,6,1,1,5,2,1,216,4,0,0,5,2009,4,2232,1,208,2.0,117000
1203,20,3,75.0,9750,1,3,3,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,1,2,4,2,2,3,3,5,5,0,1,3,1,2,6,6,1,4,1,2,2,451,4,2,0,10,2009,4,3260,2,234,2.0,213000
1204,20,3,78.0,10140,1,3,3,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,2,2,3,4,1,2,3,3,0,5,0,1,3,1,3,6,6,0,2,1,1,2,495,4,2,0,7,2006,4,2130,2,88,2.5,153500
1205,20,3,90.0,14684,1,0,3,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,1,2,4,1,2,3,2,0,1,2,1,3,1,2,7,6,1,4,1,1,3,701,4,2,0,6,2009,4,4354,2,70,2.0,271900
1206,20,2,60.0,8900,1,3,3,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,2,3,4,1,3,3,3,4,5,4,1,2,1,3,5,6,0,2,5,2,1,384,4,2,0,11,2006,4,2112,1,42,2.0,107000
1207,20,3,70.0,9135,1,3,3,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,1,2,4,2,2,3,0,2,5,0,1,3,1,2,7,6,0,2,1,1,2,544,4,2,0,5,2006,4,3382,2,23,3.0,200000
1208,20,3,70.0,7763,1,3,3,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,2,2,3,2,1,3,3,3,4,1,4,1,3,1,3,6,6,0,2,5,2,2,506,4,2,0,10,2008,4,2214,1,0,2.0,140000
1209,20,3,85.0,10182,1,0,3,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,3,3,2,4,2,0,3,2,2,5,0,1,3,1,2,8,6,1,2,1,1,2,500,4,2,0,5,2006,5,3320,2,50,3.0,290000
1210,60,3,70.0,11218,1,3,3,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,2,2,4,2,2,3,3,5,5,0,1,3,1,2,8,6,1,4,1,1,2,462,4,2,0,5,2010,4,2900,3,104,2.5,189000
1211,50,3,152.0,12134,1,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,2,2,2,4,5,2,3,0,2,5,2,1,4,1,3,8,6,0,2,2,1,2,492,4,2,0,6,2010,4,2311,2,12,2.0,164000
1212,30,3,50.0,9340,1,3,3,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,2,3,4,1,3,3,3,4,5,4,1,2,1,3,4,6,0,2,1,2,1,234,4,0,0,8,2009,4,1344,1,113,2.0,113000
1213,80,3,60.0,10246,1,0,3,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,2,2,3,2,1,3,1,0,2,5,0,1,0,1,3,3,6,0,2,1,2,1,364,4,2,0,5,2006,4,1608,0,0,1.5,145000
1214,85,3,69.0,10205,1,0,3,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,2,2,3,4,1,3,3,0,1,5,4,1,3,1,3,6,6,0,2,1,2,1,300,4,2,0,5,2006,4,1924,1,72,2.0,134500
1215,20,3,99.0,7094,1,0,3,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,2,2,3,4,1,3,3,3,4,3,4,1,3,1,3,5,6,0,2,5,1,1,384,4,2,0,5,2007,4,1788,1,0,1.0,125000
1216,90,4,68.0,8930,1,3,3,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,2,2,3,4,3,3,3,3,5,5,4,1,4,2,3,8,6,0,2,1,2,2,539,4,2,0,4,2010,4,1902,2,0,2.0,112000
1217,20,1,72.0,8640,1,3,3,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,3,3,2,4,2,2,3,2,2,5,0,1,3,1,2,6,6,0,2,1,1,2,552,4,2,0,9,2009,5,2614,2,112,3.0,229456
1218,50,4,52.0,6240,1,3,3,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,2,3,4,3,3,3,3,5,5,2,0,2,1,3,3,6,0,2,1,2,0,0,4,0,0,7,2006,4,912,1,0,1.0,80500
1219,160,4,21.0,1680,1,3,3,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,1,3,4,1,3,3,3,5,5,4,1,3,1,3,7,6,0,2,1,2,0,0,4,0,0,4,2006,0,1890,2,0,1.5,91500
1220,20,3,66.0,7800,1,0,3,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,2,2,3,4,1,3,3,3,4,3,4,1,2,1,3,5,6,0,2,1,2,1,288,4,2,0,11,2006,0,1824,1,0,1.0,115000
1221,20,3,55.0,8250,1,3,3,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,2,2,3,4,1,3,3,3,1,3,0,1,3,1,3,5,6,1,4,1,2,1,322,4,2,0,8,2008,4,2163,1,63,1.0,134000
1222,50,3,78.0,10496,1,3,3,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,1,3,4,1,3,3,2,4,5,0,1,3,1,3,7,6,1,2,1,2,1,315,4,2,0,1,2007,4,2886,2,0,2.0,143000
1223,20,3,89.0,10680,1,3,3,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,1,3,4,1,3,0,3,3,5,4,0,4,1,3,7,4,0,2,5,2,2,528,4,2,0,10,2006,4,4272,2,30,2.0,137900
1224,60,3,60.0,15384,1,0,3,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,2,2,2,4,2,2,3,0,2,5,0,1,3,1,2,8,6,1,2,1,0,2,388,4,2,0,2,2008,4,2278,3,75,3.5,184000
1225,80,3,65.0,10482,1,3,3,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,1,3,2,1,3,3,0,2,5,0,1,3,1,3,6,6,0,2,1,1,1,264,4,2,0,6,2007,4,1726,1,0,1.5,145000
1226,60,3,86.0,14598,1,0,3,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,3,3,2,4,2,2,3,2,5,5,0,1,4,1,2,9,6,1,2,3,0,3,668,4,2,0,1,2008,4,2827,3,18,2.5,214000
1227,20,3,72.0,8872,1,3,3,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,1,3,4,1,3,3,3,0,5,0,1,2,1,2,5,6,0,2,5,2,2,576,4,2,0,12,2008,4,1824,1,240,2.0,147000
1228,120,3,65.0,8769,1,3,3,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,1,0,4,2,0,3,3,2,5,0,1,1,1,0,7,6,1,2,1,0,3,1052,4,2,0,10,2008,5,3404,2,296,2.5,367294
1229,80,3,70.0,7910,1,3,3,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,2,2,3,4,1,3,3,3,0,5,2,1,4,1,3,7,0,0,2,2,2,1,404,4,2,0,8,2008,4,2582,2,0,2.0,127000
1230,90,3,60.0,18890,1,0,3,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,2,2,3,4,1,2,3,3,2,4,0,1,4,2,3,12,6,1,4,3,1,2,600,4,0,0,8,2007,4,3981,4,169,3.0,190000
